IES;ANO DE DEFESA;AUTOR DA TESE;ORIENTADOR;CO-ORIENTADOR;REFERÊNCIAS;ANO DO ARTIGO;TÍTULO DO ARTIGO;OBSERVAÇÃO;
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Goldstein AM, Chan M, Harland M, Hayward NK, et al. First detection of the melanoma-predisposing proline-48-threonine mutation of p16 in Hungarians: was there a common founder either in Italy or in Hungary? Melanoma Res 2007a; 17:251-4. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Goldstein AM, Chaudru V, Ghiorzo P, et al. Cutaneous phenotype and MC1R variants as modifying factors for the development of melanoma in CDKN2A G101W mutation carriers from 4 countries. Int J Cancer 2007b; 121:825-31. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Goldstein AM, Chan M, Harland M, et al. Features associated with germline CDKN2A mutations: a GenoMEL study of melanoma-prone families from three continents. J Med Genet 2007c; 44:99-106. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Gonzalez S, Klatt P, Delgado S, et al. Oncogenic activity of Cdc6 through repression of the INK4/ARF locus. Nature 2006; 440:702-6. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Greene MH, Clark WH Jr, Tucker MA, et al. Precursor naevi in cutaneous malignant melanoma: a proposed nomenclature. Lancet 1980; 2:1024. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Greene MH. The genetics of hereditary melanoma an nevi. Cancer 1999; 86:246477. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Haferkamp S, Scurr LL, Becker TM, Frausto M, Kefford RF, Rizos H. Oncogeneinduced senescence does not require the p16(INK4a) or p14ARF melanoma tumor suppressors. J Invest Dermatol 2009; 129:1983-91. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Harland M, Holland EA, Ghiorzo P, et al. Mutation screening of the CDKN2A promoter in melanoma families. Genes Chromosomes Cancer 2000; 28:45-57. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Harland M, Mistry S, Bishop T, Newton Bishop JA. A deep intronic mutation in CDKN2A is associated with disease in a subset of melanoma pedigrees. Hum Mol Genet 2001; 10:2679-86.  ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Harland M, Taylor CF, Bass S, et al. Intronic sequence variants of the CDKN2A gene in melanoma pedigrees. Genes Chromosomes Cancer 2005; 43:128-36. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Hashemi J, Platz A, Ueno T, Stierner U, Ringborg U, Hansson J. CDKN2A germline mutations in individuals with multiple cutaneous melanomas. Cancer Res 2000; 60:6864-7.";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Hayward NK. Genetics of melanoma predisposition. Oncogene 2003; 22:3053-62.  ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Holland EA, Schmid H, Kefford RF, Mann GJ. CDKN2A (P16 (INK4a)) and CDK4 mutation analysis in 131 Australian melanoma probands: effect of family history and multiple primary melanomas. Genes Chromosomes Cancer 1999; 25:339-48. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Hubner J, Ramos ES. The P48T germline mutation and polymorphism in the CDKN2A gene of patients with melanoma. Braz J Med Biol Res 2006; 39:237-41. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Hussussian CJ, Struewing JP, Goldstein AM, et al. Germline p16 mutations in familial melanoma. Nat Genet 1994; 8:15-21.";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Kamb A, Gruis NA, Weaver-Feldhaus J, et al. A cell cycle regulator potentially involved in genesis of many tumor types. Science 1994; 264:436-40. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Kannengiesser C, Brookes S, del Arroyo AG, et al. Functional, structural, and genetic evaluation of 20 CDKN2A germ line mutations identified in melanomaprone families or patients. Hum Mutat 2009; 30:564-74.";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Katalinic A, Kunze U, Schäfer T. Epidemiology of cutaneous melanoma and nonmelanoma skin cancer in Schleswig-Holstein, Germany: incidence, clinical subtypes, tumour stages and localization (epidemiology of skin cancer). Br J Dermatol 2003; 149:1200-6. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Kennedy C, ter Huurne J, Berkhout M, et al. Melanocortin 1 receptor (MC1R) gene variants are associated with an increased risk for cutaneous melanoma which is largely independent of skin type and hair color. J Invest Dermatol 2001; 117:294300. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Kim WY, Sharpless NE. The regulation of INK4/ARF in cancer and aging. Cell 2006; 127:265-75. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Kraemer KH, Greene MH, Tarone R, et al. Dysplastic naevi and cutaneous melanoma risk. Lancet 1983; 2:1076-7. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lens MB, Dawes M. Global perspectives of contemporary epidemiological trends of cutaneous malignant melanoma. Br J Dermatol 2004; 150:179-85. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Larre Borges A, Cuéllar F, Puig-Butillé JA, et al. CDKN2A mutations in melanoma families from Uruguay. Br J Dermatol 2009; 161:536-41. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lilischkis R, Sarcevic B, Kennedy C, Warlters A, Sutherland RL. Cancer-associated missense and deletion mutations impair p16INK4 CDK inhibitory activity. Int J Cancer 1996; 66:249-54. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lindström MS, Zhang Y. B23 and ARF: friends or foes? Cell Biochem Biophys 2006; 46:79-90. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lin J, Hocker TL, Singh M, Tsao H. Genetics of melanoma predisposition. Br J Dermatol 2008; 159:286-91.  ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Liu L, Dilworth D, Gao L, Monzon J, Summers A, Lassam N, Hogg D. Mutation of the CDKN2A 5' UTR creates an aberrant initiation codon and predisposes to melanoma. Nat Genet 1999; 21:128-32. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lowe SW, Sherr CJ. Tumor suppression by Ink4a-Arf: progress and puzzles. Curr Opin Genet Dev 2003; 13:77-83. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Lynch HT, Frichot BC, Lynch JF. Familial atypical multiple mole-melanoma syndrome. J Med Genet 1978; 15:352-6. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Majore S, De Simone P, Crisi A, Eibenschutz L, et al. CDKN2A/CDK4 molecular study on 155 Italian subjects with familial and/or primary multiple melanoma. Pigment Cell Melanoma Res 2008; 21:209-11. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"McGovern VJ. Melanoblastoma. Med J Aust 1952; 1:139-42. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"MacKie RM, Andrew N, Lanyon WG, Connor JM. CDKN2A germline mutations in U.K. patients with familial melanoma and multiple primary melanomas. J Invest Dermatol 1998; 111:269-72. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"McKeller RN, Fowler JL, Cunningham JJ, Warner N, Smeyne RJ, Zindy F, Skapek SX. The Arf tumor suppressor gene promotes hyaloid vascular regression during mouse eye development. Proc Natl Acad Sci U S A 2002; 99:3848-53. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Mantelli M, Pastorino L, Ghiorzo P, et al. Early onset may predict G101W CDKN2A founder mutation carrier status in Ligurian melanoma patients. Melanoma Res 2004; 14:443-8. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Miller AJ, Mihm MC Jr. Melanoma. N Engl J Med 2006; 355:51-65. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Ministério da Saúde. Instituto Nacional de Câncer. Estimativa/2010 incidência de câncer no Brasil. Rio de Janeiro: INCA; 2009. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Molven A, Grimstvedt MB, Steine SJ et al. A large Norwegian familiy with inherited malignant melanoma, multiple atypical nevi, and CDK4 mutation. Gens Chrom Cancer 2005; 44:10-18. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Monzon J, Liu L, Brill H, et al. CDKN2A mutations in multiple primary melanomas. N Engl J Med 1998; 338:879-87. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Naeyaert JM, Brochez L. Dysplastic nevi. N Engl J Med 2003; 349:2233-40. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Newton JA, Bataille V Griffiths K, et al. How common is the atypical mole syndrome phenotype in apparently sporadic melanoma? J Am Acad Dermatol 1993; 29:989-96";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Nobori T, Miura K, Wu DJ, Lois A, Takabayashi K, Carson DA. Deletions of the cyclin-dependent kinase-4 inhibitor gene in multiple human cancers. Nature 1994; 368:753-6. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Palmer JS, Duffy DL, Box NF, Aitken JF, et al. Melanocortin-1 receptor polymorphisms and risk of melanoma: is the association explained solely by pigmentation phenotype? Am J Hum Genet 2000; 66:176-86. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Pipitone M, Robinson JK, Camara C, Chittineni B, Fisher SG. Skin cancer awareness in suburban employees: a Hispanic perspective. J Am Acad Dermatol 2002; 47:118-23. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Pjanova D, Engele L, Randerson-Moor JA, et al. CDKN2A and CDK4 variants in Latvian melanoma patients: analysis of a clinic-based population. Melanoma Res 2007; 17:185-91. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Pjanova D, Molven A, Akslen LA, et al. Identification of a CDK4 R24H mutationpositive melanoma family by analysis of early-onset melanoma patients in Latvia. Melanoma Res 2009; 19:119-22. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Puig S, Malvehy J, Badenas C, et al. Role of the CDKN2A locus in patients with multiple primary melanomas. J Clin Oncol 2005; 23:3043-51. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Quelle DE, Zindy F, Ashmun RA, Sherr CJ. Alternative reading frames of the INK4a tumor suppressor gene encode two unrelated proteins capable of inducing cell cycle arrest. Cell 1995; 83:993-1000. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Rigel DS, Rivers JK, Friedman RJ, et al. Risk gradient for malignant melanoma in individuals with dysplastic nevi. Lancet 1988; 1:352-3. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Rizos H, Scurr LL, Irvine M, Alling NJ, Kefford RF. p14ARF regulates E2F-1 ubiquitination and degradation via a p53-dependent mechanism. Cell Cycl 2007; 6:1741-7. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Roberts WE. Skin type classification systems old and new. Dermatol Clin 2009; 27:529-33. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Ruas M, Brookes S, McDonald NQ, Peters G. Functional evaluation of tumourspecific variants of p16INK4a/CDKN2A: correlation with protein structure information. Oncogene 1999; 18:5423-34. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Ruiz A, Puig S, Malvehy J, et al. CDKN2A mutations in Spanish cutaneous malignant melanoma families and patients with multiple melanomas and other neoplasia. J Med Genet 1999; 36:490-3. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Savage SA, Gerstenblith MR, Goldstein AM, et al. Nucleotide diversity and population differentiation of the Melanocortin 1 Receptor gene, MC1R. BMC Genet 2008; 9:31. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Slade J, Marghoob AA, Salopek TG, Rigel DS, Kopf AW, Bart RS. Atypical mole syndrome: Risk factor for cutaneous malignant melanoma and implications for management. J Am Acad Dermatol 1995; 32:479-94. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Satyamoorthy K, Herlyn M. Cellular and molecular biology of human melanoma. Cancer Biol Ther 2002; 1:14-7. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Serrano M, Hannon GJ, Beach D. A new regulatory motif in cell-cycle control causing specific inhibition of cyclin D/CDK4. Nature 1993; 366:704-7. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Sharpless NE. INK4a/ARF: a multifunctional tumor suppressor locus. Mutat Res 2005; 576:22-38. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Sherr CJ, Roberts JM. CDK inhibitors: positive and negative regulators of G1-phase progression. Genes Dev 1999; 13:1501-12. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Sherr CJ, Weber JD. The ARF/p53 pathway. Curr Opin Genet Dev 2000; 10:94-9.  ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Sortino-Rachou AM, Curado MP, Latorre MRDO. Melanoma cutâneo: estudo de base populacional em Goiânia, Brasil, de 1988 a 2000. An Bras Dermatol 2006; 81:449-55. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Soufir N, Avril MF, Chompret A, et al. Prevalence of p16 and CDK4 germline mutations in 48 melanoma-prone families in France. The French Familial Melanoma Study Group. Hum Mol Genet 1998; 7:209-16. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Stratigos AJ, Yang G, Dimisianos R, et al. Germline CDKN2A mutations among greek patients with early-onset and multiple primary cutaneous melanoma. J Invest Dermatol 2006; 126:139-401. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Széll M, Balogh K, Dobozy A, Kemény L, Oláh J. First detection of the melanomapredisposing proline-48-threonine mutation of p16 in Hungarians: was there a common founder either in Italy or in Hungary? Melanoma Res 2007; 17:251-4. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Tsao H, Atkins MB, Sober AJ. Management of cutaneous melanoma. N Engl J Med 2004; 351:998-1012. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Tucker MA, Halpern A, Holly EA, et al. Clinically recognized dysplastic nevi: A central risk factor for cutaneous melanoma. JAMA 1997; 277:1439-44. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Xu LY, Koo J. Predictive value of phenotypic variables for skin cancer: risk assessment beyond skin typing. Int J Dermatol 2006; 45:1275-83. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Wen Y, Liu Y, Xu Y, et al. Loss-of-function mutations of an inhibitory upstream ORF in the human hairless transcript cause Marie Unna hereditary hypotrichosis. Nat Genet 2009; 41:228-33. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Wiestner A, Schlemper RJ, van der Maas AP, Skoda RC. An activating splice donor mutation in the thrombopoietin gene causes hereditary thrombocythaemia. Nat Genet 1998; 18:49-52. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Weir HK, Thun MJ, Hankey BF, et al. Annual report to the nation on the status of cancer, 1975-2000, featuring the uses of surveillance data for cancer prevention and control. J Natl Cancer Inst 2003; 95:1276-99. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Youl P, Aitken J, Hayward N, et al. Melanoma in adolescents: a case-control study of risk factors in Queensland, Australia. Int J Cancer 2002; 98:92-8. ";
FAP;2010;ALEXANDRE LEON RIBEIRO DE ÁVILA;Dirce Maria Carraro;-x-;"Zuo L, Weger J, Yang Q, et al. Germline mutations in the p15ink4a binding domain of CDK4 in familial melanoma. Nat Genet 1996; 12:97-9. ";
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;"Ancona N, Maglietta R, Piepoli A, et al. On the statistical assessment of classifiers using DNA microarray data. BMC Bioinformatics 2006; 7:387401. ";
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;"Barden CB, Shister KW, Zhu B, et al. Classification of follicular thyroid tumors by molecular signature:results of gene profiling. Clin Cancer Res 2003; 9:1792-800. ";
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;Barreto BD. Validação de classificadores moleculares preditores de resposta à quimioterapia combinada com radioterapia em carcinoma epidermóide de laringe e hipofaringe localmente avançado. São Paulo, 2009. [Tese de Doutorado-Fundação Antonio Prudente] ;
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;"Bartolazzi A, Gasharri A, Papotti M, et al. Application of an immunodiagnostic method for improving preoperative diagnosis of nodular thyroid lesions. Lancet 2001; 357:1644-50. ";
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;"Berger JA, Hautaniemi S, Järvinen AK, Edgren H, Mitra SK, Astola J. Optimized LOWESS normalization parameter selection for DNA microarray data. BMC Bioinformatics 2004; 5:194. ";
FAP;2010;ANA HELENA PAGOTTO;Luiz Fernando Lima Reis ;-x-;"Braga ACS. Curvas ROC: aspectos funcionais e aplicações. Braga; 2000. [Tese de Doutorado-Universidade do Minho]. ";
